regime_shift,timing,regime,n,picp,mpiw,winkler,coverage_error
0,contemporaneous (ex-post description),calm,379,0.8707124010554089,5.056648125828021e-05,9.591499590698e-05,-0.029287598944591098
0,contemporaneous (ex-post description),transitional,330,0.8696969696969697,0.000165074468355293,0.00024203637697290805,-0.030303030303030276
0,contemporaneous (ex-post description),crisis,75,0.8133333333333334,0.0009184014673468562,0.0028399664634581176,-0.08666666666666667
0,contemporaneous (ex-post description),all,784,0.8647959183673469,0.0001817849247514657,0.00041992509261372943,-0.035204081632653095
